id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
2828,57,technician,married,secondary,no,254,no,no,cellular,27,oct,207,1,-1,0,unknown,yes
2829,28,technician,single,unknown,no,0,yes,no,cellular,27,oct,96,1,267,1,failure,yes
2830,38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,yes
2831,52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,515,1,failure,yes
2832,22,student,single,secondary,no,23,no,no,cellular,27,oct,137,1,-1,0,unknown,yes
2833,53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
2834,60,admin.,married,unknown,no,4629,yes,no,cellular,27,oct,624,1,-1,0,unknown,yes
2835,56,management,married,secondary,no,0,no,no,cellular,27,oct,298,1,111,8,other,yes
2836,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes
2837,44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown,yes
2838,69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,2,56,1,other,yes
2839,36,student,single,tertiary,no,129,no,no,cellular,27,oct,149,1,-1,0,unknown,yes
2840,75,self-employed,married,unknown,no,4984,no,no,telephone,28,oct,509,1,-1,0,unknown,yes
2841,65,retired,married,primary,no,1004,no,no,cellular,28,oct,371,1,-1,0,unknown,yes
2842,64,retired,married,secondary,no,4787,no,no,cellular,28,oct,501,1,-1,0,unknown,yes
2843,30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,524,3,272,1,failure,yes
2844,57,housemaid,married,tertiary,no,2326,no,no,cellular,28,oct,207,1,194,1,success,yes
2845,31,management,married,tertiary,no,81,yes,no,cellular,29,oct,164,2,-1,0,unknown,yes
2846,36,management,married,tertiary,no,203,no,no,cellular,29,oct,139,1,-1,0,unknown,yes
2847,64,management,married,tertiary,no,3951,no,no,cellular,29,oct,164,1,-1,0,unknown,yes
2848,54,technician,married,unknown,no,240,yes,no,cellular,29,oct,142,1,-1,0,unknown,yes
2849,26,admin.,single,secondary,no,338,no,no,cellular,29,oct,209,1,188,2,unknown,yes
2850,51,self-employed,single,secondary,no,0,no,no,cellular,29,oct,1707,2,-1,0,unknown,yes
2851,72,retired,married,secondary,no,0,no,no,cellular,29,oct,189,3,-1,0,unknown,yes
2852,30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes
2853,60,blue-collar,married,primary,no,5,no,no,cellular,29,oct,401,1,-1,0,unknown,yes
2854,30,management,single,tertiary,no,697,no,no,cellular,29,oct,215,3,80,5,success,yes
2855,66,retired,married,tertiary,no,1948,no,no,cellular,29,oct,106,2,269,2,failure,yes
2856,50,technician,married,secondary,no,3654,no,no,cellular,29,oct,215,2,78,2,other,yes
2857,47,management,single,tertiary,no,551,no,no,cellular,29,oct,124,1,-1,0,unknown,yes
2858,80,retired,married,primary,no,997,no,no,cellular,29,oct,746,2,86,1,other,yes
2859,61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes
2860,47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,success,yes
2861,30,technician,single,secondary,no,853,no,no,cellular,29,oct,279,1,148,1,failure,yes
2862,21,student,single,primary,no,8278,no,no,cellular,29,oct,445,1,-1,0,unknown,yes
2863,62,management,married,tertiary,no,7458,no,no,cellular,30,oct,212,2,-1,0,unknown,yes
2864,26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1,0,unknown,yes
2865,36,blue-collar,married,secondary,no,1193,no,no,cellular,30,oct,640,1,-1,0,unknown,yes
2866,87,retired,married,primary,no,230,no,no,cellular,30,oct,144,1,-1,0,unknown,yes
2867,61,retired,married,primary,no,8729,no,no,cellular,30,oct,480,1,-1,0,unknown,yes
2868,70,retired,married,secondary,no,2384,no,no,cellular,30,oct,196,2,-1,0,unknown,yes
2869,60,management,married,tertiary,no,3401,no,no,cellular,30,oct,294,1,270,1,failure,yes
2870,41,services,married,tertiary,no,881,no,no,cellular,30,oct,257,3,-1,0,unknown,yes
2871,22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,-1,0,unknown,yes
2872,60,retired,divorced,secondary,no,4243,no,no,cellular,30,oct,416,2,-1,0,unknown,yes
2873,54,technician,married,secondary,no,473,no,yes,cellular,2,nov,182,1,81,1,failure,yes
2874,35,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,188,1,186,1,success,yes
2875,59,management,married,secondary,no,4412,no,no,cellular,2,nov,162,2,-1,0,unknown,yes
2876,29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,yes
2877,48,management,married,secondary,no,0,yes,yes,cellular,3,nov,1233,1,351,2,failure,yes
2878,37,management,married,tertiary,no,238,no,no,cellular,3,nov,149,1,-1,0,unknown,yes
2879,36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes
2880,52,admin.,single,secondary,no,2398,yes,no,cellular,3,nov,412,1,-1,0,unknown,yes
2881,67,retired,divorced,secondary,no,704,no,no,cellular,3,nov,537,1,-1,0,unknown,yes
2882,36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
2883,64,management,married,unknown,no,2352,no,no,cellular,3,nov,181,4,183,7,success,yes
2884,29,technician,single,secondary,no,938,no,no,cellular,3,nov,358,1,-1,0,unknown,yes
2885,27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,yes
2886,76,retired,married,primary,no,1492,no,no,telephone,3,nov,383,1,-1,0,unknown,yes
2887,34,management,married,tertiary,no,1778,no,no,cellular,4,nov,358,1,162,2,failure,yes
2888,54,technician,married,secondary,no,0,no,no,cellular,6,nov,464,5,192,8,other,yes
2889,67,retired,married,primary,no,942,no,no,cellular,6,nov,455,2,84,2,other,yes
2890,24,technician,married,secondary,no,556,yes,no,cellular,6,nov,368,2,80,2,success,yes
2891,53,admin.,married,secondary,no,10541,no,no,cellular,9,nov,178,1,-1,0,unknown,yes
2892,33,student,married,secondary,no,1536,no,no,cellular,9,nov,262,1,94,2,success,yes
2893,24,student,single,tertiary,no,235,no,no,cellular,9,nov,118,1,-1,0,unknown,yes
2894,32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,yes
2895,60,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,yes
2896,64,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,nov,201,1,-1,0,unknown,yes
2897,35,management,single,tertiary,no,1228,no,no,cellular,9,nov,696,2,88,12,failure,yes
2898,24,student,single,secondary,no,125,no,no,cellular,9,nov,263,1,90,1,failure,yes
2899,42,management,married,tertiary,no,2816,no,no,cellular,10,nov,193,2,-1,0,unknown,yes
2900,40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes
2901,33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
2902,71,housemaid,divorced,primary,no,1311,no,no,cellular,10,nov,301,2,91,1,success,yes
2903,52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes
2904,47,admin.,married,secondary,no,0,no,no,cellular,10,nov,213,1,190,1,other,yes
2905,49,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,-1,0,unknown,yes
2906,26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
2907,40,management,married,tertiary,no,9366,no,no,cellular,11,nov,69,3,-1,0,unknown,yes
2908,32,technician,single,tertiary,no,6746,no,no,cellular,11,nov,199,1,-1,0,unknown,yes
2909,33,services,married,secondary,no,1076,no,no,cellular,11,nov,131,1,96,5,failure,yes
2910,35,management,married,tertiary,no,0,yes,no,cellular,11,nov,229,2,96,3,success,yes
2911,53,management,married,tertiary,no,1624,no,no,cellular,11,nov,166,3,97,7,success,yes
2912,20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,-1,0,unknown,yes
2913,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,yes
2914,21,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes
2915,36,blue-collar,single,secondary,no,3623,no,no,unknown,12,nov,71,1,378,1,success,yes
2916,31,management,single,tertiary,no,533,no,no,cellular,12,nov,90,3,93,6,success,yes
2917,42,technician,married,secondary,no,994,yes,no,cellular,12,nov,227,3,93,6,success,yes
2918,33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
2919,29,management,single,tertiary,no,1026,no,no,cellular,12,nov,226,1,92,1,other,yes
2920,30,unemployed,single,secondary,no,2424,no,no,cellular,12,nov,110,1,279,1,failure,yes
2921,32,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,1,92,5,failure,yes
2922,54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes
2923,82,retired,divorced,tertiary,no,0,no,no,telephone,12,nov,226,1,-1,0,unknown,yes
2924,47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success,yes
2925,48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,yes
2926,77,retired,divorced,secondary,no,3417,no,no,cellular,12,nov,134,1,-1,0,unknown,yes
2927,38,admin.,married,secondary,no,1767,yes,no,cellular,12,nov,893,7,-1,0,unknown,yes
2928,27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,yes
2929,43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
2930,33,technician,married,secondary,no,133,no,no,cellular,12,nov,627,2,192,1,success,yes
2931,27,admin.,single,secondary,no,4745,no,no,telephone,12,nov,411,4,192,1,other,yes
2932,76,retired,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,success,yes
2933,81,retired,married,primary,no,5220,no,no,telephone,13,nov,135,1,94,2,other,yes
2934,71,retired,married,primary,no,2600,no,no,cellular,13,nov,186,2,98,1,success,yes
2935,39,admin.,married,secondary,no,260,yes,no,cellular,13,nov,226,1,94,4,success,yes
2936,18,student,single,primary,no,608,no,no,cellular,13,nov,210,1,93,1,success,yes
2937,58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,yes
2938,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes
2939,67,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,1,92,2,failure,yes
2940,31,services,single,secondary,no,181,no,no,cellular,13,nov,239,2,93,2,success,yes
2941,61,retired,married,secondary,no,3114,no,no,cellular,13,nov,381,1,-1,0,unknown,yes
2942,36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,yes
2943,56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,yes
2944,24,student,single,secondary,no,382,no,no,cellular,13,nov,256,2,92,3,failure,yes
2945,33,admin.,married,secondary,no,920,no,no,cellular,16,nov,130,1,95,2,failure,yes
2946,34,blue-collar,single,unknown,no,129,yes,yes,cellular,16,nov,295,1,200,2,success,yes
2947,58,admin.,married,secondary,no,169,no,no,cellular,16,nov,301,1,94,3,failure,yes
2948,64,retired,married,unknown,no,679,no,no,telephone,16,nov,167,1,-1,0,unknown,yes
2949,27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,1,94,1,success,yes
2950,63,management,married,tertiary,no,3115,no,no,cellular,16,nov,432,5,-1,0,unknown,yes
2951,23,student,single,secondary,no,1234,no,no,cellular,16,nov,250,1,-1,0,unknown,yes
2952,37,technician,single,tertiary,no,197,no,no,cellular,16,nov,175,1,200,1,success,yes
2953,43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure,yes
2954,35,technician,married,tertiary,no,3160,yes,no,cellular,16,nov,445,2,95,1,failure,yes
2955,33,blue-collar,married,primary,no,195,no,no,cellular,16,nov,984,5,-1,0,unknown,yes
2956,75,retired,married,tertiary,no,6027,no,no,cellular,16,nov,1248,2,94,2,failure,yes
2957,40,admin.,married,tertiary,no,764,yes,no,unknown,17,nov,85,1,-1,0,unknown,yes
2958,52,management,married,tertiary,no,583,no,no,cellular,17,nov,209,1,91,2,failure,yes
2959,55,technician,divorced,tertiary,no,0,no,no,cellular,17,nov,134,2,91,1,success,yes
2960,71,retired,married,secondary,no,5715,no,no,cellular,17,nov,747,2,-1,0,unknown,yes
2961,78,retired,married,tertiary,no,1204,no,no,telephone,17,nov,135,1,-1,0,unknown,yes
2962,35,technician,married,secondary,no,4922,yes,no,cellular,17,nov,393,4,201,17,other,yes
2963,52,technician,married,secondary,no,234,no,no,cellular,17,nov,255,1,-1,0,unknown,yes
2964,31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,-1,0,unknown,yes
2965,31,admin.,single,secondary,no,4198,no,no,cellular,25,nov,234,1,-1,0,unknown,yes
2966,38,management,married,unknown,no,3576,no,no,cellular,25,nov,349,2,183,1,success,yes
2967,28,student,single,secondary,no,1925,no,no,cellular,25,nov,487,1,97,2,failure,yes
2968,72,retired,married,secondary,no,1129,no,no,cellular,25,nov,208,1,91,1,success,yes
2969,29,admin.,single,secondary,no,265,yes,no,cellular,25,nov,414,1,184,1,failure,yes
2970,46,housemaid,married,secondary,no,38,no,no,cellular,25,nov,541,1,-1,0,unknown,yes
2971,53,technician,married,secondary,no,1982,yes,yes,cellular,27,nov,160,1,-1,0,unknown,yes
2972,58,technician,married,secondary,no,3399,no,no,telephone,30,nov,1628,2,188,8,success,yes
2973,22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,success,yes
2974,28,admin.,married,secondary,no,330,no,no,cellular,2,dec,357,1,188,3,other,yes
2975,31,technician,married,secondary,no,318,no,no,cellular,2,dec,310,1,-1,0,unknown,yes
2976,26,blue-collar,single,tertiary,no,644,no,no,cellular,2,dec,346,1,-1,0,unknown,yes
2977,60,retired,divorced,tertiary,no,4,yes,no,cellular,2,dec,415,1,190,5,failure,yes
2978,29,technician,single,secondary,no,1165,no,no,cellular,3,dec,244,2,184,1,success,yes
2979,36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,284,1,171,1,failure,yes
2980,68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,154,1,97,2,failure,yes
2981,48,management,married,tertiary,no,1147,no,no,cellular,3,dec,155,1,120,3,success,yes
2982,53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,352,1,-1,0,unknown,yes
2983,39,technician,married,secondary,no,2983,no,no,cellular,3,dec,472,1,-1,0,unknown,yes
2984,28,services,single,secondary,no,339,no,no,cellular,3,dec,350,1,182,1,success,yes
2985,72,retired,married,unknown,no,1940,no,no,telephone,4,dec,705,2,-1,0,unknown,yes
2986,29,management,single,tertiary,no,1445,no,no,cellular,4,dec,271,2,-1,0,unknown,yes
2987,26,student,single,tertiary,no,294,no,no,cellular,4,dec,208,2,-1,0,unknown,yes
2988,49,management,married,tertiary,no,5887,no,no,cellular,4,dec,439,3,185,5,success,yes
2989,43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,yes
2990,28,student,single,unknown,no,78,no,no,cellular,4,dec,232,3,310,2,failure,yes
2991,44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,360,2,105,5,success,yes
2992,73,retired,divorced,primary,no,5028,no,no,cellular,4,dec,696,10,-1,0,unknown,yes
2993,39,management,married,tertiary,no,481,no,no,cellular,7,dec,929,5,189,1,other,yes
2994,29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure,yes
2995,31,technician,married,secondary,no,684,yes,no,cellular,7,dec,620,3,-1,0,unknown,yes
2996,30,student,single,secondary,no,1681,no,no,cellular,7,dec,329,2,-1,0,unknown,yes
2997,50,admin.,married,secondary,no,10250,yes,no,cellular,7,dec,254,3,385,2,other,yes
2998,42,management,married,tertiary,no,254,no,no,cellular,9,dec,288,7,183,4,success,yes
2999,37,admin.,married,secondary,no,0,yes,no,cellular,9,dec,179,1,190,1,success,yes
3000,49,technician,married,secondary,no,307,no,no,cellular,9,dec,854,1,-1,0,unknown,yes
3001,59,unemployed,married,secondary,no,957,no,no,cellular,9,dec,479,2,-1,0,unknown,yes
3002,80,retired,married,primary,no,155,no,no,telephone,9,dec,343,2,-1,0,unknown,yes
3003,86,retired,single,secondary,no,614,no,no,telephone,9,dec,595,1,-1,0,unknown,yes
3004,69,retired,married,unknown,no,426,no,no,telephone,9,dec,395,1,-1,0,unknown,yes
3005,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,9,success,yes
3006,36,services,married,secondary,no,4721,no,no,cellular,9,dec,149,3,-1,0,unknown,yes
3007,49,management,married,tertiary,no,395,no,no,cellular,10,dec,336,5,-1,0,unknown,yes
3008,69,retired,married,secondary,no,3588,yes,no,cellular,10,dec,429,1,-1,0,unknown,yes
3009,66,retired,married,unknown,no,2540,no,no,telephone,10,dec,441,2,156,1,other,yes
3010,32,management,divorced,tertiary,no,883,yes,no,cellular,10,dec,798,1,185,5,other,yes
3011,47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes
3012,58,management,married,tertiary,no,256,no,no,cellular,10,dec,422,1,188,3,success,yes
3013,64,retired,married,primary,no,43,no,no,cellular,10,dec,232,1,-1,0,unknown,yes
3014,72,retired,married,primary,no,3856,no,no,cellular,10,dec,582,4,115,1,other,yes
3015,79,retired,married,primary,no,3025,no,no,cellular,11,dec,166,3,126,3,other,yes
3016,30,technician,married,secondary,no,2326,no,no,cellular,14,dec,420,1,175,2,failure,yes
3017,36,management,married,tertiary,no,925,no,no,cellular,14,dec,321,3,189,4,success,yes
3018,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,15,dec,351,1,-1,0,unknown,yes
3019,34,management,married,tertiary,no,2037,no,no,cellular,15,dec,324,2,-1,0,unknown,yes
3020,29,student,single,secondary,no,459,no,no,cellular,15,dec,279,3,189,19,other,yes
3021,29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,yes
3022,81,retired,divorced,secondary,no,452,no,no,telephone,16,dec,443,1,-1,0,unknown,yes
3023,57,retired,married,secondary,no,5313,no,no,cellular,16,dec,283,2,196,1,success,yes
3024,72,retired,married,secondary,no,1533,no,no,cellular,16,dec,546,2,-1,0,unknown,yes
3025,34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,yes
3026,57,management,divorced,unknown,no,2986,no,no,cellular,17,dec,222,2,231,1,failure,yes
3027,66,housemaid,married,primary,no,1230,no,no,cellular,17,dec,726,3,-1,0,unknown,yes
3028,27,student,single,secondary,no,538,no,no,cellular,18,dec,170,4,197,2,success,yes
3029,50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,yes
3030,75,retired,divorced,secondary,no,1341,no,no,cellular,18,dec,415,7,-1,0,unknown,yes
3031,50,services,married,secondary,no,320,no,no,telephone,21,dec,294,3,315,4,success,yes
3032,32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,322,1,189,1,success,yes
3033,59,retired,married,primary,no,2074,no,no,cellular,21,dec,467,1,186,2,success,yes
3034,68,retired,married,secondary,no,1443,no,no,telephone,21,dec,2062,2,257,1,success,yes
3035,31,technician,married,tertiary,no,3338,yes,no,cellular,21,dec,264,2,-1,0,unknown,yes
3036,64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,yes
3037,30,unemployed,divorced,secondary,no,7105,no,no,cellular,22,dec,321,2,-1,0,unknown,yes
3038,60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,yes
3039,35,management,single,tertiary,no,538,no,no,cellular,22,dec,410,3,165,2,other,yes
3040,72,retired,married,primary,no,4657,no,no,cellular,22,dec,305,3,309,5,success,yes
